customer_id,customer_name,age,gender,occupation,home_country,home_city,account_type,account_open_date,account_age_days,previous_fraud_flag,customer_risk_segment,total_transactions,total_fraud_transactions,fraud_rate,lifetime_spend,avg_transaction_amount
CUST01831,Stephanie Schmidt,44,Female,Architect,France,Lyon,Business,17/06/2017,3119,0,Low,2,0,0.00%,441.41,220.71
CUST01832,Sofia Kim,40,Female,Financial Analyst,Brazil,Rio de Janeiro,Business,04/02/2016,3618,0,Low,4,0,0.00%,"1,307.64",326.91
CUST01833,Melissa Kim,38,Female,Accountant,Netherlands,Amsterdam,Savings,04/08/2023,880,0,Low,7,0,0.00%,"1,331.07",190.15
CUST01834,Richard Wilson,29,Male,Retail Manager,United States,Boston,Checking,16/04/2020,2085,0,Medium,6,0,0.00%,698.04,116.34
CUST01835,Hana Walker,44,Female,Nurse,Spain,Madrid,Checking,03/10/2015,3742,0,Low,7,0,0.00%,556.09,79.44
CUST01836,Laura Rodriguez,31,Female,Teacher,United States,Phoenix,Savings,21/08/2022,1228,1,High,2,0,0.00%,339.68,169.84
CUST01837,Cynthia Mitchell,47,Female,Architect,United Kingdom,London,Savings,25/07/2013,4542,0,Low,5,2,40.00%,"1,170.82",234.16
CUST01838,Jacob Carter,31,Male,Sales Manager,United States,Houston,Savings,22/09/2021,1561,0,Low,9,1,11.10%,"1,295.88",143.99
CUST01839,Joshua Lewis,28,Male,Civil Engineer,Japan,Osaka,Checking,20/01/2019,2537,0,Low,7,0,0.00%,523.2,74.74
CUST01840,Margaret Lopez,46,Female,Project Manager,United Kingdom,London,Savings,12/11/2016,3336,0,Low,8,0,0.00%,"1,655.83",206.98
CUST01841,Robert Moore,47,Male,Plumber,United States,New York,Checking,21/11/2019,2232,0,Low,2,0,0.00%,256.18,128.09
CUST01842,Elizabeth Baker,24,Female,Graphic Designer,India,Hyderabad,Savings,10/05/2018,2792,0,Low,4,0,0.00%,"1,999.74",499.94
CUST01843,Arjun Schmidt,30,Male,HR Manager,Brazil,Brasilia,Savings,03/12/2019,2220,0,Low,3,1,33.30%,"1,490.38",496.79
CUST01844,Sarah Rodriguez,37,Female,Chef,United Kingdom,Edinburgh,Checking,27/11/2016,3321,0,Low,2,1,50.00%,96.44,48.22
CUST01845,William Taylor,41,Male,Operations Manager,Germany,Frankfurt,Savings,15/10/2022,1173,0,Low,4,0,0.00%,395.15,98.79
CUST01846,Benjamin Botha,41,Male,Consultant,Italy,Rome,Checking,29/05/2021,1677,0,Medium,5,0,0.00%,307.4,61.48
CUST01847,Kwame Allen,18,Male,Lawyer,Netherlands,The Hague,Checking,28/11/2019,2225,0,Low,6,0,0.00%,998.33,166.39
CUST01848,Donna Martinez,39,Female,Data Analyst,France,Lyon,Checking,09/05/2014,4254,0,Low,3,0,0.00%,224.47,74.82
CUST01849,Michelle Kim,57,Female,Architect,United States,New York,Business,18/10/2017,2996,0,Low,5,0,0.00%,649.02,129.8
CUST01850,Nicholas King,52,Male,Pharmacist,United Kingdom,London,Checking,23/07/2023,892,0,Low,4,0,0.00%,284.03,71.01
CUST01851,George Davis,31,Male,Sales Manager,United States,Houston,Savings,14/10/2017,3000,0,Medium,7,0,0.00%,939.13,134.16
CUST01852,Pierre Davis,36,Male,Marketing Specialist,United Kingdom,Edinburgh,Checking,07/02/2023,1058,0,Low,6,0,0.00%,"1,262.25",210.38
CUST01853,Amara Jones,21,Female,Physician,Germany,Berlin,Checking,08/04/2013,4650,0,Medium,6,0,0.00%,"1,458.54",243.09
CUST01854,Barbara Okafor,36,Female,Retail Manager,Spain,Madrid,Savings,19/11/2020,1868,0,Low,7,0,0.00%,775.48,110.78
CUST01855,Eric Santos,23,Male,Marketing Specialist,Brazil,Brasilia,Savings,30/01/2019,2527,0,Medium,5,0,0.00%,896.05,179.21
CUST01856,Sandra Williams,18,Female,Police Officer,Ireland,Dublin,Checking,17/08/2023,867,0,Low,11,0,0.00%,"1,203.75",109.43
CUST01857,Ingrid Carter,23,Female,Real Estate Agent,Italy,Rome,Checking,21/09/2017,3023,0,Low,3,0,0.00%,343.82,114.61
CUST01858,Jason Taylor,35,Male,Electrician,India,Chennai,Savings,04/10/2017,3010,0,Low,3,0,0.00%,406.51,135.5
CUST01859,Mateo Mitchell,43,Male,Physician,Australia,Melbourne,Checking,27/01/2020,2165,0,Low,5,0,0.00%,306.25,61.25
CUST01860,Paul Lopez,54,Male,Project Manager,United Arab Emirates,Dubai,Savings,16/05/2021,1690,0,Medium,5,0,0.00%,882.46,176.49
CUST01861,Hana Park,27,Female,Project Manager,United States,New York,Checking,05/12/2014,4044,1,High,4,2,50.00%,492.36,123.09
CUST01862,Linda Martinez,40,Female,Teacher,Japan,Osaka,Premium,01/01/2019,2556,0,Low,5,1,20.00%,838.84,167.77
CUST01863,Timothy Young,18,Male,Small Business Owner,Australia,Melbourne,Checking,14/02/2017,3242,0,Low,7,0,0.00%,"2,630.13",375.73
CUST01864,Sofia Martinez,39,Female,Accountant,United States,Phoenix,Checking,25/05/2013,4603,0,Low,5,0,0.00%,451.96,90.39
CUST01865,Luca Rivera,33,Male,Plumber,Canada,Vancouver,Checking,12/12/2018,2576,0,Medium,2,1,50.00%,295.28,147.64
CUST01866,Thandiwe Okafor,26,Female,Small Business Owner,United States,Houston,Business,05/01/2018,2917,0,Medium,5,0,0.00%,408.17,81.63
CUST01867,Larry Santos,70,Male,Nurse,India,Mumbai,Checking,13/01/2020,2179,0,Low,4,0,0.00%,531.85,132.96
CUST01868,Amara Rossi,65,Female,Financial Analyst,United States,Los Angeles,Checking,21/08/2021,1593,0,Low,2,0,0.00%,136.04,68.02
CUST01869,Mei Robinson,53,Female,Small Business Owner,United States,Houston,Premium,18/07/2022,1262,0,Low,8,0,0.00%,"2,076.57",259.57
CUST01870,Karen Jones,42,Female,Marketing Specialist,Canada,Calgary,Checking,18/08/2016,3422,0,Low,5,1,20.00%,944.41,188.88
CUST01871,Patricia Silva,41,Female,Customer Support Rep,Mexico,Mexico City,Checking,20/11/2020,1867,0,Low,7,0,0.00%,822.47,117.5
CUST01872,Arjun Hernandez,25,Male,Teacher,South Africa,Cape Town,Savings,03/05/2014,4260,0,Low,12,0,0.00%,"1,612.86",134.41
CUST01873,Chidi Carter,47,Male,Lawyer,France,Nice,Checking,04/06/2023,941,0,Low,8,0,0.00%,"2,495.51",311.94
CUST01874,Hiroshi Singh,36,Male,Data Analyst,Mexico,Mexico City,Checking,06/07/2016,3465,0,High,4,0,0.00%,"1,165.31",291.33
CUST01875,Melissa Brown,44,Female,Police Officer,Canada,Ottawa,Savings,17/06/2015,3850,0,Medium,4,0,0.00%,546.46,136.62
CUST01876,Emily Ramirez,36,Female,Freelance Writer,Australia,Sydney,Savings,05/02/2020,2156,0,Low,5,0,0.00%,949.75,189.95
CUST01877,Sharon Davis,31,Female,Operations Manager,United States,Los Angeles,Checking,18/09/2017,3026,0,Low,8,0,0.00%,"2,522.92",315.37
CUST01878,Isabella Torres,45,Female,University Professor,Japan,Nagoya,Checking,02/03/2019,2496,0,Low,3,0,0.00%,279.55,93.18
CUST01879,Mei King,33,Female,Graphic Designer,United Arab Emirates,Abu Dhabi,Premium,05/09/2018,2674,0,Low,7,0,0.00%,856.86,122.41
CUST01880,Sarah Johnson,47,Female,Financial Analyst,Canada,Montreal,Checking,17/12/2022,1110,0,Low,3,0,0.00%,210.45,70.15
CUST01881,Donna Baker,75,Female,Project Manager,Canada,Calgary,Savings,27/06/2023,918,0,Low,7,0,0.00%,"1,642.89",234.7
CUST01882,Hiroshi Allen,44,Male,Operations Manager,India,Hyderabad,Business,13/10/2023,810,0,Low,5,0,0.00%,"2,033.39",406.68
CUST01883,Carol King,27,Female,University Professor,India,Delhi,Savings,11/12/2018,2577,0,Medium,4,1,25.00%,880.65,220.16
CUST01884,Gary Jones,36,Male,Physician,United Kingdom,Edinburgh,Business,07/10/2016,3372,0,Low,4,0,0.00%,563.16,140.79
CUST01885,John Hernandez,33,Male,Financial Analyst,Spain,Valencia,Savings,26/09/2017,3018,0,Low,2,0,0.00%,72.34,36.17
CUST01886,Matthew King,42,Male,Freelance Writer,Singapore,Singapore,Checking,03/01/2021,1823,0,Low,6,0,0.00%,"1,412.65",235.44
CUST01887,Raj Thompson,36,Male,Sales Manager,United States,New York,Savings,23/04/2021,1713,0,Low,4,0,0.00%,760.68,190.17
CUST01888,Carlos Santos,50,Male,University Professor,United States,Boston,Checking,01/06/2017,3135,0,Low,5,1,20.00%,"2,190.05",438.01
CUST01889,Sandra Davis,52,Female,Student,Nigeria,Abuja,Savings,12/01/2021,1814,1,High,5,0,0.00%,639.11,127.82
CUST01890,Melissa Botha,38,Female,Student,United States,New York,Business,09/03/2017,3219,0,Low,3,0,0.00%,450.79,150.26
CUST01891,Stephen Khan,51,Male,Nurse,Japan,Tokyo,Checking,06/04/2021,1730,0,Low,8,1,12.50%,717.28,89.66
CUST01892,Isabella Wang,52,Female,Accountant,Japan,Nagoya,Checking,05/02/2014,4347,0,Low,7,0,0.00%,"1,163.74",166.25
CUST01893,Benjamin Campbell,49,Male,Consultant,Australia,Perth,Premium,09/11/2013,4435,0,Medium,6,0,0.00%,662.16,110.36
CUST01894,Joshua Brown,49,Male,Graphic Designer,India,Bengaluru,Checking,03/06/2023,942,0,Low,4,1,25.00%,"1,935.56",483.89
CUST01895,Brandon Brown,31,Male,Nurse,United Kingdom,Leeds,Checking,19/07/2021,1626,0,Low,5,0,0.00%,237.45,47.49
CUST01896,Thandiwe Tanaka,36,Female,Operations Manager,Spain,Valencia,Checking,05/12/2015,3679,0,Medium,7,0,0.00%,770.81,110.12
CUST01897,Kwame Jones,32,Male,Real Estate Agent,Netherlands,The Hague,Savings,28/03/2022,1374,0,Low,6,0,0.00%,552.92,92.15
CUST01898,Barbara Martinez,44,Female,Police Officer,Brazil,Rio de Janeiro,Checking,31/07/2017,3075,0,Low,4,0,0.00%,"2,977.11",744.28
CUST01899,Freya Wang,67,Female,Data Analyst,United Kingdom,London,Savings,01/06/2014,4231,0,Medium,2,0,0.00%,51.68,25.84
CUST01900,Chioma Schmidt,30,Female,Real Estate Agent,Germany,Hamburg,Savings,13/05/2020,2058,0,Low,3,0,0.00%,"1,229.29",409.76
CUST01901,Donna Young,40,Female,Consultant,Singapore,Singapore,Premium,17/12/2014,4032,0,Low,6,0,0.00%,"1,276.01",212.67
CUST01902,Gary Green,53,Male,Retired,United Kingdom,London,Checking,24/02/2016,3598,0,Medium,8,1,12.50%,"2,475.22",309.4
CUST01903,Laura Campbell,42,Female,Accountant,United Arab Emirates,Abu Dhabi,Checking,20/08/2017,3055,0,Low,6,0,0.00%,755.43,125.91
CUST01904,Valentina Dubois,20,Female,Architect,United Kingdom,Manchester,Checking,20/11/2018,2598,0,Medium,4,0,0.00%,586.99,146.75
CUST01905,Arjun Taylor,37,Male,Police Officer,South Africa,Durban,Checking,04/03/2021,1763,0,High,3,0,0.00%,544.83,181.61
CUST01906,Brandon Moore,34,Male,Architect,Nigeria,Abuja,Checking,30/12/2014,4019,0,Low,4,0,0.00%,285.07,71.27
CUST01907,William Chen,35,Male,Electrician,United States,Chicago,Savings,17/06/2017,3119,0,Low,6,0,0.00%,"1,153.37",192.23
CUST01908,Margaret White,64,Female,Plumber,Italy,Turin,Checking,30/09/2023,823,0,Low,6,0,0.00%,"2,673.62",445.6
CUST01909,Pierre Okafor,53,Male,Student,Canada,Calgary,Checking,04/08/2015,3802,0,Low,8,0,0.00%,"1,783.74",222.97
CUST01910,Sharon Brown,49,Female,Student,Germany,Munich,Savings,06/02/2023,1059,0,Low,5,0,0.00%,687.56,137.51
CUST01911,Stephanie Kumar,40,Female,Physician,Canada,Vancouver,Checking,30/05/2019,2407,0,Low,2,0,0.00%,162.51,81.26
CUST01912,Joshua Thomas,36,Male,Consultant,Australia,Brisbane,Checking,15/04/2017,3182,0,Medium,6,0,0.00%,624.43,104.07
CUST01913,Diego Garcia,52,Male,Accountant,United Kingdom,Birmingham,Savings,08/04/2013,4650,0,Low,5,0,0.00%,"1,406.59",281.32
CUST01914,Jacob Singh,47,Male,Small Business Owner,Canada,Calgary,Savings,26/01/2016,3627,0,Low,4,0,0.00%,254.65,63.66
CUST01915,Klaus Tanaka,36,Male,Accountant,United States,Chicago,Savings,16/11/2013,4428,1,High,6,2,33.30%,784.92,130.82
CUST01916,Isabella Ivanov,35,Female,Lawyer,India,Bengaluru,Business,01/01/2019,2556,0,Medium,7,2,28.60%,"1,393.69",199.1
CUST01917,Kimberly Gonzalez,38,Female,Marketing Specialist,India,Bengaluru,Business,22/05/2018,2780,0,Low,13,0,0.00%,"1,690.53",130.04
CUST01918,Mei Tanaka,55,Female,University Professor,Spain,Barcelona,Checking,20/09/2020,1928,0,Low,6,0,0.00%,683.78,113.96
CUST01919,Matthew Jackson,67,Male,Teacher,United Arab Emirates,Sharjah,Business,09/01/2014,4374,0,Low,5,0,0.00%,778.1,155.62
CUST01920,Jonathan Scott,22,Male,Project Manager,United States,Seattle,Premium,21/10/2022,1167,0,Low,3,0,0.00%,204.05,68.02
CUST01921,Joshua Scott,40,Male,Retail Manager,Brazil,Salvador,Premium,30/05/2021,1676,0,Low,4,0,0.00%,446.16,111.54
CUST01922,Rafael King,22,Male,Architect,United Kingdom,London,Business,21/07/2013,4546,0,Low,1,0,0.00%,529.28,529.28
CUST01923,Richard Clark,20,Male,Data Analyst,Brazil,Rio de Janeiro,Checking,12/08/2023,872,0,Low,10,1,10.00%,"1,900.29",190.03
CUST01924,Mateo Botha,32,Male,Data Analyst,France,Lyon,Checking,05/11/2023,787,0,Low,5,0,0.00%,274.02,54.8
CUST01925,Deborah Clark,45,Female,Small Business Owner,United Kingdom,Leeds,Checking,20/02/2019,2506,0,Low,4,0,0.00%,202.28,50.57
CUST01926,Amy Nguyen,30,Female,Police Officer,Netherlands,Amsterdam,Premium,21/11/2015,3693,0,Low,5,0,0.00%,"1,361.45",272.29
CUST01927,Cynthia Singh,47,Female,Retail Manager,South Korea,Busan,Checking,12/12/2022,1115,0,Low,3,0,0.00%,200.41,66.8
CUST01928,Noor Anderson,58,Female,Physician,United States,Los Angeles,Checking,29/07/2015,3808,0,High,11,0,0.00%,"1,459.00",132.64
CUST01929,Carol Lee,18,Female,HR Manager,United States,Seattle,Savings,28/10/2020,1890,0,Low,5,0,0.00%,756.35,151.27
CUST01930,Isabella Martinez,45,Female,Student,Canada,Montreal,Business,30/11/2013,4414,0,Low,3,0,0.00%,188.74,62.91
CUST01931,Mohammed Suzuki,47,Male,Consultant,United Kingdom,Manchester,Checking,26/06/2014,4206,0,Low,6,0,0.00%,572.82,95.47
CUST01932,Camila Jones,38,Female,Pharmacist,Singapore,Singapore,Checking,28/02/2021,1767,0,Medium,9,0,0.00%,"1,349.81",149.98
CUST01933,Paul Sanchez,33,Male,Financial Analyst,Japan,Nagoya,Checking,22/03/2022,1380,0,Low,7,0,0.00%,"2,055.70",293.67
CUST01934,Eric Torres,47,Male,Sales Manager,Mexico,Mexico City,Business,19/10/2016,3360,0,Low,6,0,0.00%,"1,937.60",322.93
CUST01935,Noor Ramirez,32,Female,Software Engineer,Canada,Calgary,Checking,02/03/2023,1035,0,Low,2,0,0.00%,408.34,204.17
CUST01936,Aoife Thompson,18,Female,Teacher,Japan,Nagoya,Checking,16/03/2016,3577,0,Low,3,0,0.00%,257.53,85.84
CUST01937,Brandon Walker,47,Male,Pharmacist,Germany,Frankfurt,Checking,28/06/2018,2743,0,Low,3,1,33.30%,349.9,116.63
CUST01938,Michelle Robinson,47,Female,Plumber,United Kingdom,Birmingham,Checking,05/06/2016,3496,0,Medium,10,0,0.00%,"1,260.24",126.02
CUST01939,Rebecca Rivera,31,Female,Data Analyst,United Kingdom,Edinburgh,Business,09/08/2020,1970,0,Low,6,1,16.70%,853.51,142.25
CUST01940,Santiago Torres,35,Male,Electrician,Canada,Calgary,Premium,09/04/2020,2092,0,Low,8,0,0.00%,"1,416.52",177.07
CUST01941,Matthew Muller,26,Male,Consultant,Canada,Toronto,Checking,09/01/2020,2183,0,Low,3,0,0.00%,287.33,95.78
CUST01942,Thandiwe Dubois,32,Female,Customer Support Rep,United Kingdom,Edinburgh,Savings,07/03/2017,3221,0,Low,6,0,0.00%,"1,544.62",257.44
CUST01943,Joshua Wright,36,Male,HR Manager,Netherlands,Amsterdam,Checking,10/12/2013,4404,0,Low,5,0,0.00%,655.95,131.19
CUST01944,Justin Adams,24,Male,Financial Analyst,United Kingdom,Birmingham,Checking,23/04/2019,2444,0,Low,5,0,0.00%,352.07,70.41
CUST01945,Edward King,29,Male,Police Officer,United States,New York,Premium,28/11/2020,1859,0,Low,4,1,25.00%,301.91,75.48
CUST01946,Raj Garcia,34,Male,Small Business Owner,France,Nice,Checking,29/04/2019,2438,0,Low,7,1,14.30%,"2,251.21",321.6
CUST01947,Ingrid Clark,18,Female,Freelance Writer,United Kingdom,London,Savings,16/04/2013,4642,0,Medium,5,0,0.00%,443.74,88.75
CUST01948,Sarah Botha,49,Female,Software Engineer,United States,New York,Checking,03/12/2014,4046,0,Medium,5,0,0.00%,993.76,198.75
CUST01949,Amanda Rivera,50,Female,Freelance Writer,Canada,Ottawa,Checking,18/03/2023,1019,0,Low,6,0,0.00%,481.85,80.31
CUST01950,Deborah Park,18,Female,Civil Engineer,Germany,Munich,Checking,09/07/2014,4193,0,Low,7,0,0.00%,"1,831.09",261.58
CUST01951,Sandra Nguyen,46,Female,Operations Manager,United States,Chicago,Savings,15/09/2013,4490,0,Low,9,0,0.00%,"3,287.56",365.28
CUST01952,Justin Young,58,Male,Software Engineer,Mexico,Mexico City,Savings,09/06/2014,4223,1,High,2,1,50.00%,67.01,33.51
CUST01953,Susan Santos,47,Female,Lawyer,Japan,Nagoya,Checking,12/06/2023,933,0,Low,3,1,33.30%,318.76,106.25
CUST01954,Paul Young,30,Male,Teacher,Canada,Montreal,Savings,06/07/2015,3831,0,Low,4,0,0.00%,511.41,127.85
CUST01955,Valentina Kim,51,Female,Sales Manager,Mexico,Monterrey,Business,02/02/2014,4350,0,High,2,0,0.00%,173.94,86.97
CUST01956,David Santos,43,Male,Retired,United States,Miami,Savings,11/09/2023,842,1,High,9,2,22.20%,"1,046.16",116.24
CUST01957,Chioma Martin,54,Female,Nurse,United Kingdom,Leeds,Business,12/01/2015,4006,0,Low,6,0,0.00%,"1,877.57",312.93
CUST01958,Michelle Adams,37,Female,Electrician,Mexico,Monterrey,Checking,01/08/2015,3805,1,High,7,1,14.30%,"1,468.28",209.75
CUST01959,Anthony Gonzalez,48,Male,Financial Analyst,United States,Boston,Premium,12/09/2019,2302,0,Low,3,0,0.00%,267.45,89.15
CUST01960,Jeffrey Mensah,31,Male,Financial Analyst,India,Chennai,Checking,24/09/2020,1924,0,Low,11,0,0.00%,"2,264.06",205.82
CUST01961,Ashley Carter,27,Female,Software Engineer,United States,Boston,Checking,05/10/2015,3740,0,Low,7,1,14.30%,"1,727.21",246.74
CUST01962,Larry Wilson,57,Male,Chef,Germany,Munich,Savings,10/06/2017,3126,0,Low,3,0,0.00%,575.88,191.96
CUST01963,Paul Ali,18,Male,Physician,United States,Boston,Checking,09/08/2017,3066,0,High,7,1,14.30%,821.95,117.42
CUST01964,Christopher Hernandez,22,Male,Nurse,Italy,Milan,Checking,04/08/2021,1610,0,Low,9,0,0.00%,"1,177.52",130.84
CUST01965,Steven Hernandez,38,Male,Sales Manager,United States,Miami,Checking,02/01/2017,3285,0,Low,4,0,0.00%,852.63,213.16
CUST01966,Olga Robinson,56,Female,Teacher,South Korea,Busan,Savings,03/02/2021,1792,0,Low,4,0,0.00%,433.89,108.47
CUST01967,Karen Jones,48,Female,Consultant,Singapore,Singapore,Savings,23/02/2014,4329,1,High,11,1,9.10%,"1,066.96",97
CUST01968,Zanele Mensah,32,Female,Operations Manager,India,Chennai,Checking,20/10/2017,2994,0,Medium,3,0,0.00%,537.86,179.29
CUST01969,Ashley Adams,32,Female,Chef,Japan,Nagoya,Checking,24/02/2018,2867,0,Low,3,1,33.30%,334.75,111.58
CUST01970,Noor Hernandez,51,Female,Police Officer,United States,Los Angeles,Checking,23/02/2019,2503,0,Low,5,0,0.00%,635.8,127.16
CUST01971,Pierre Johnson,44,Male,Graphic Designer,Germany,Berlin,Checking,21/01/2022,1440,0,Low,5,0,0.00%,"1,380.88",276.18
CUST01972,Jessica Jones,18,Female,Plumber,India,Chennai,Checking,14/05/2018,2788,0,Low,4,0,0.00%,713.63,178.41
CUST01973,Fatima Moore,46,Female,Retired,South Africa,Durban,Savings,26/03/2019,2472,0,Low,6,0,0.00%,873.83,145.64
CUST01974,Ryan Nguyen,48,Male,Retired,Japan,Yokohama,Checking,22/01/2018,2900,0,Low,7,0,0.00%,"1,211.51",173.07
CUST01975,Olga Perez,39,Female,Sales Manager,Brazil,Brasilia,Savings,19/01/2018,2903,0,Medium,6,0,0.00%,763.9,127.32
CUST01976,Aoife Mitchell,55,Female,HR Manager,Australia,Brisbane,Premium,17/08/2018,2693,0,Low,5,0,0.00%,"1,432.22",286.44
CUST01977,Layla Moore,40,Female,Graphic Designer,Germany,Hamburg,Premium,23/10/2023,800,0,Medium,2,0,0.00%,87.27,43.64
CUST01978,Nicholas Rodriguez,50,Male,Software Engineer,France,Marseille,Checking,20/01/2016,3633,0,Low,2,0,0.00%,111.07,55.54
CUST01979,Ingrid Ivanov,68,Female,Consultant,Singapore,Singapore,Checking,27/03/2023,1010,0,Medium,7,0,0.00%,915,130.71
CUST01980,Elizabeth Hall,34,Female,Pharmacist,France,Lyon,Checking,20/01/2020,2172,0,Low,3,0,0.00%,132.98,44.33
CUST01981,Kimberly Torres,44,Female,Customer Support Rep,United States,Miami,Checking,14/05/2017,3153,0,Medium,8,0,0.00%,"1,256.79",157.1
CUST01982,Klaus Kim,18,Male,Police Officer,United States,Phoenix,Checking,17/08/2017,3058,0,Low,4,0,0.00%,"1,034.10",258.53
CUST01983,Elizabeth Martin,61,Female,Nurse,Australia,Melbourne,Premium,12/10/2020,1906,0,Low,6,0,0.00%,"1,814.93",302.49
CUST01984,Sarah Suzuki,42,Female,Project Manager,United States,Miami,Checking,20/03/2020,2112,0,Low,6,0,0.00%,503.3,83.88
CUST01985,Chioma Scott,60,Female,Operations Manager,France,Nice,Checking,28/07/2021,1617,0,Low,3,0,0.00%,279.68,93.23
CUST01986,Betty Lopez,32,Female,Police Officer,United Kingdom,Leeds,Savings,11/04/2022,1360,0,Low,5,0,0.00%,678.14,135.63
CUST01987,James Adams,24,Male,Accountant,India,Mumbai,Premium,20/05/2022,1321,0,Low,6,0,0.00%,"4,187.83",697.97
CUST01988,Hiroshi Schmidt,41,Male,Consultant,Germany,Frankfurt,Business,23/04/2018,2809,0,Low,5,0,0.00%,738.99,147.8
CUST01989,Edward Carter,30,Male,Freelance Writer,India,Chennai,Checking,01/01/2016,3652,0,High,7,0,0.00%,568.5,81.21
CUST01990,Jonathan Green,43,Male,HR Manager,Japan,Tokyo,Premium,06/01/2014,4377,0,Low,6,1,16.70%,432,72
CUST01991,Daniel Scott,25,Male,Student,South Africa,Johannesburg,Business,02/07/2014,4200,0,Low,4,0,0.00%,257.03,64.26
CUST01992,Ahmed Allen,69,Male,Real Estate Agent,Netherlands,Amsterdam,Savings,30/08/2017,3045,0,Low,6,0,0.00%,473.4,78.9
CUST01993,Lisa Brown,22,Female,University Professor,United States,Seattle,Checking,30/04/2014,4263,0,Low,1,0,0.00%,76.25,76.25
CUST01994,Noor Kumar,38,Female,Civil Engineer,Canada,Ottawa,Checking,23/08/2017,3052,0,High,4,0,0.00%,383.43,95.86
CUST01995,Margaret Carter,32,Female,Physician,United States,Chicago,Checking,15/06/2013,4582,0,Medium,5,0,0.00%,431.28,86.26
CUST01996,Jacob Campbell,18,Male,HR Manager,France,Lyon,Premium,10/11/2023,782,0,Low,6,0,0.00%,"1,046.79",174.47
CUST01997,Rafael Mitchell,20,Male,Police Officer,United Kingdom,Birmingham,Checking,13/04/2018,2819,0,Low,5,0,0.00%,"1,249.26",249.85
CUST01998,Jennifer Scott,46,Female,Pharmacist,United Kingdom,Edinburgh,Checking,15/06/2019,2391,1,High,6,1,16.70%,923.63,153.94
CUST01999,Emily Scott,37,Female,Pharmacist,India,Mumbai,Checking,03/07/2017,3103,0,Medium,5,0,0.00%,"1,065.39",213.08
CUST02000,Priya Ivanov,36,Female,Retail Manager,South Korea,Seoul,Checking,11/08/2018,2699,0,Low,3,0,0.00%,165.03,55.01
CUST02001,Ingrid Wilson,41,Female,Teacher,Australia,Brisbane,Checking,06/08/2023,878,0,Low,7,0,0.00%,"1,334.25",190.61
CUST02002,Aoife Thompson,39,Female,University Professor,India,Delhi,Checking,28/12/2022,1099,0,Low,7,0,0.00%,517.87,73.98
CUST02003,Linda Khan,49,Female,Pharmacist,South Africa,Durban,Checking,22/03/2023,1015,0,Medium,5,0,0.00%,452.54,90.51
CUST02004,Kimberly Harris,64,Female,Pharmacist,Japan,Tokyo,Checking,10/03/2020,2122,0,Low,4,0,0.00%,"1,488.98",372.25
CUST02005,Carol Perez,49,Female,Plumber,United States,Seattle,Savings,17/02/2018,2874,1,High,7,3,42.90%,"1,308.71",186.96
CUST02006,Laura Davis,39,Female,Accountant,Canada,Vancouver,Business,01/09/2014,4139,0,Low,6,0,0.00%,830.02,138.34
CUST02007,Kenneth Hernandez,51,Male,Graphic Designer,Poland,Krakow,Checking,03/06/2023,942,0,Low,6,0,0.00%,"1,397.25",232.88
