transaction_id,customer_id,customer_name,age,gender,occupation,home_country,home_city,account_type,account_age_days,transaction_date,transaction_time,transaction_hour,merchant_id,merchant_name,merchant_category,transaction_amount,currency,payment_method,device_type,is_new_device,login_attempts_failed,transaction_country,transaction_city,country_mismatch,transactions_last_24h,previous_fraud_flag,card_present,risk_score,is_fraud
TXN0010330,CUST00695,Raj Kim,56,Male,Electrician,South Africa,Cape Town,Checking,829,15/04/2025,09:53:11,9,MER0003,Urban Grocery Co.,Grocery,29.34,ZAR,Debit Card,Mobile - iOS,1,1,South Africa,Durban,0,1,0,1,2.46,0
TXN0010331,CUST01902,Gary Green,53,,Retired,United Kingdom,London,Checking,3598,15/04/2025,13:24:22,13,MER0019,Spice Route Kitchen,Restaurants,146.97,GBP,Credit Card,Desktop - macOS,0,3,United Kingdom,Birmingham,0,0,0,1,7.1,1
TXN0010332,CUST02252,Karen Rodriguez,34,Female,Real Estate Agent,Brazil,Brasilia,Savings,1027,15/04/2025,13:39:53,13,MER0028,Chic Avenue,Fashion & Apparel,52.15,BRL,Mobile Wallet,Mobile - Android,0,3,Brazil,Salvador,0,2,0,1,4.38,0
TXN0010333,CUST02970,Yuki Kim,44,Female,,United States,Houston,Premium,3414,15/04/2025,13:50:47,13,MER0017,Bella Cucina,Restaurants,34.95,USD,Bank Transfer,POS Terminal,0,0,United States,Phoenix,0,0,0,1,0.63,0
TXN0010334,CUST02266,Olga Haddad,26,Female,Physician,United Kingdom,London,Checking,4674,15/04/2025,15:18:26,15,MER0012,Voyager Air,Travel & Airlines,922.79,GBP,Debit Card,Mobile - Android,0,1,United Kingdom,Edinburgh,0,1,0,0,1.03,0
TXN0010335,CUST02063,Ivan Miller,73,Male,Physician,Netherlands,The Hague,Premium,2697,15/04/2025,17:40:59,17,MER0021,ShopSphere,Online Retail,161.37,EUR,Debit Card,Desktop - Windows,0,0,Netherlands,Amsterdam,0,0,0,0,0.2,0
TXN0010336,CUST00255,Michael Wang,53,Male,Teacher,Ireland,Cork,Savings,2816,15/04/2025,17:56:52,17,MER0001,FreshMart,Grocery,30.43,EUR,Debit Card,Mobile - Android,0,0,Ireland,Cork,0,1,0,1,0.28,0
TXN0010337,CUST01895,Brandon Brown,31,Male,Nurse,United Kingdom,Leeds,Checking,1626,15/04/2025,19:19:21,19,MER0020,Cafe Lumiere,Restaurants,39.85,GBP,Credit Card,Mobile - iOS,0,0,United Kingdom,London,0,2,0,1,0.88,0
TXN0010338,CUST01898,Barbara Martinez,44,Female,Police Officer,Brazil,Rio de Janeiro,Checking,3075,15/04/2025,19:21:51,19,MER0026,StyleHouse Boutique,Fashion & Apparel,131,AED,Credit Card,Mobile - Android,0,0,United Arab Emirates,Dubai,1,1,0,0,3.74,0
TXN0010339,CUST01808,Jeffrey Muller,33,Male,Software Engineer,South Africa,Durban,Savings,868,15/04/2025,19:28:15,19,MER0022,QuickCart Online,Online Retail,88.54,ZAR,Credit Card,Mobile - iOS,1,1,South Africa,Durban,0,3,0,1,0.95,0
TXN0010340,CUST02501,Laura Sanchez,50,,Financial Analyst,Spain,Madrid,Business,2511,15/04/2025,19:59:31,19,MER0004,SuperSave Foods,Grocery,46.97,EUR,Credit Card,POS Terminal,0,0,Spain,Valencia,0,1,0,1,0.53,0
TXN0010341,CUST00551,Aoife Nelson,29,Female,Chef,Canada,Toronto,Savings,1846,16/04/2025,06:04:41,6,MER0025,Urban Threads,Fashion & Apparel,187.96,CAD,Mobile Wallet,Mobile - Android,0,2,Canada,Ottawa,0,0,0,1,0.71,0
TXN0010342,CUST02700,Thomas Walker,42,Male,Police Officer,United States,New York,Savings,2842,16/04/2025,07:50:55,7,MER0029,CineStar Theaters,Entertainment,48.72,USD,Bank Transfer,Desktop - macOS,0,0,United States,Houston,0,2,0,0,0.24,0
TXN0010343,CUST02759,Ryan Garcia,53,Male,HR Manager,France,Paris,Checking,1237,16/04/2025,08:30:18,8,MER0025,Urban Threads,Fashion & Apparel,80.43,EUR,Credit Card,Mobile - iOS,0,0,France,Lyon,0,0,0,0,1.93,0
TXN0010344,CUST02600,Amara Sanchez,57,Female,Electrician,Italy,Rome,Checking,2623,16/04/2025,08:49:36,8,MER0012,Voyager Air,Travel & Airlines,731.53,EUR,Credit Card,Tablet,0,0,Italy,Milan,0,0,0,0,0.94,0
TXN0010345,CUST01028,Sofia Suzuki,18,Female,Chef,Germany,Munich,Premium,3795,16/04/2025,08:58:12,8,MER0001,FreshMart,Grocery,46.9,EUR,Debit Card,Mobile - iOS,0,2,Germany,Hamburg,0,0,0,0,1.8,0
TXN0010346,CUST00622,Rebecca Williams,40,Female,Marketing Specialist,Brazil,Rio de Janeiro,Checking,3738,16/04/2025,09:21:38,9,MER0036,CarePlus Pharmacy,Healthcare & Pharmacy,106.62,BRL,Prepaid Card,Mobile - Android,0,0,Brazil,Rio de Janeiro,0,0,0,1,0.18,0
TXN0010347,CUST02807,Carol Rivera,62,Female,Student,Brazil,Rio de Janeiro,Premium,1589,16/04/2025,10:18:18,10,MER0020,Cafe Lumiere,Restaurants,66.75,BRL,Credit Card,Desktop - Windows,0,0,Brazil,Salvador,0,1,0,0,0.2,0
TXN0010348,CUST02175,Laura Thompson,28,Female,Graphic Designer,Japan,Osaka,Savings,3799,16/04/2025,10:24:54,10,MER0021,ShopSphere,Online Retail,177.28,JPY,Debit Card,Mobile - Android,0,0,Japan,Tokyo,0,4,0,0,2.01,0
TXN0010349,CUST00037,Gary Young,55,Male,University Professor,United Kingdom,London,Savings,2575,16/04/2025,10:54:43,10,MER0020,Cafe Lumiere,Restaurants,51.6,GBP,Mobile Wallet,Desktop - macOS,1,0,United Kingdom,Manchester,0,1,0,0,2.35,0
TXN0010350,CUST01476,Steven Lee,36,Male,Software Engineer,Canada,Toronto,Checking,3917,16/04/2025,13:03:40,13,MER0032,GameSphere,Entertainment,114.14,CAD,Debit Card,Desktop - Windows,0,0,Canada,Montreal,0,2,0,1,0.24,0
TXN0010351,CUST01507,Barbara Nelson,33,Female,University Professor,France,Lyon,Business,4576,16/04/2025,14:45:21,14,MER0003,Urban Grocery Co.,Grocery,30.88,EUR,Bank Transfer,Mobile - iOS,0,0,France,Marseille,0,1,0,1,0.29,0
TXN0010352,CUST02508,Zanele Lewis,53,Female,Graphic Designer,United States,Miami,Checking,1592,16/04/2025,15:19:08,15,MER0006,ByteHub Store,Electronics,415.87,USD,Credit Card,Mobile - Android,1,2,United States,Chicago,0,0,0,0,15.33,0
TXN0010353,CUST02580,Rebecca Rossi,48,Female,Nurse,Spain,Barcelona,Premium,3190,16/04/2025,17:03:06,17,MER0033,PetroMax Station,Fuel & Gas Stations,52.46,EUR,Credit Card,Mobile - Android,0,0,Spain,Valencia,0,1,0,0,2.11,0
TXN0010354,CUST02578,Scott Lopez,46,Male,Teacher,Australia,Melbourne,Savings,4417,16/04/2025,19:35:24,19,MER0025,Urban Threads,Fashion & Apparel,74.11,AUD,Prepaid Card,Desktop - Windows,0,0,Australia,Perth,0,2,0,0,0.59,0
TXN0010355,CUST00616,James Jones,18,Male,Data Analyst,India,Delhi,Checking,3752,17/04/2025,00:13:41,0,MER0050,CoinBridge Exchange,Crypto & Digital Assets,"2,729.22",INR,Credit Card,Mobile - Android,0,0,India,Chennai,0,0,0,0,12.63,0
TXN0010356,CUST01872,Arjun Hernandez,25,Male,Teacher,South Africa,Cape Town,Savings,4260,17/04/2025,00:19:13,0,MER0002,GreenBasket Grocers,Grocery,35.35,ZAR,Bank Transfer,Mobile - Android,0,0,South Africa,Cape Town,0,2,0,0,0.31,0
TXN0010357,CUST01026,Fatima Park,35,Female,Customer Support Rep,Ireland,Cork,Checking,4719,17/04/2025,04:25:09,4,MER0019,Spice Route Kitchen,Restaurants,132.36,EUR,Debit Card,Mobile - Android,0,0,Ireland,Cork,0,1,0,1,3.49,0
TXN0010358,CUST02580,Rebecca Rossi,48,Female,Nurse,Spain,Barcelona,Premium,3190,17/04/2025,05:25:12,5,MER0023,MarketPlace Direct,Online Retail,46.77,EUR,Debit Card,Mobile - Android,0,0,Spain,Madrid,0,4,0,1,0.45,0
TXN0010359,CUST01526,Nicholas Thompson,49,Male,Teacher,Mexico,Mexico City,Savings,2871,17/04/2025,07:30:17,7,MER0019,Spice Route Kitchen,Restaurants,44.08,EUR,Mobile Wallet,Desktop - Windows,0,1,Netherlands,Rotterdam,1,1,0,1,12.91,0
TXN0010360,CUST00406,Richard Singh,38,Male,Marketing Specialist,France,Paris,Business,2155,17/04/2025,10:24:28,10,MER0006,ByteHub Store,Electronics,255.45,EUR,Debit Card,Mobile - Android,0,3,France,Nice,0,3,0,0,7.4,0
TXN0010361,CUST00362,Sarah Hall,44,Female,Nurse,Netherlands,Amsterdam,Checking,2960,17/04/2025,11:31:06,11,MER0051,DigitalVault Trading,Crypto & Digital Assets,321.72,EUR,Credit Card,Mobile - Android,0,1,Ireland,Dublin,1,2,0,1,2.74,0
TXN0010362,CUST02222,Chioma Suzuki,18,Female,University Professor,Germany,Hamburg,Savings,932,17/04/2025,13:15:41,13,MER0020,Cafe Lumiere,Restaurants,15.2,EUR,Credit Card,Desktop - Windows,0,0,Germany,Munich,0,1,0,0,0.52,0
TXN0010363,CUST02549,Elizabeth Rivera,52,Female,Consultant,Japan,Osaka,Savings,2031,17/04/2025,14:38:46,14,MER0033,PetroMax Station,Fuel & Gas Stations,153.91,JPY,Credit Card,Mobile - Android,0,4,Japan,Nagoya,0,2,0,1,7.34,0
TXN0010364,CUST00376,Wei Hernandez,46,Male,Police Officer,India,Chennai,Savings,4229,17/04/2025,14:52:16,14,MER0017,Bella Cucina,Restaurants,78.33,INR,Bank Transfer,Mobile - Android,0,1,India,Mumbai,0,1,0,1,0.84,0
TXN0010365,CUST00080,Steven Jackson,54,Male,Pharmacist,Brazil,Sao Paulo,Checking,4416,17/04/2025,15:04:57,15,MER0019,Spice Route Kitchen,Restaurants,43.22,BRL,Mobile Wallet,Mobile - iOS,0,4,Brazil,Salvador,0,0,0,0,1.44,0
TXN0010366,CUST01737,Daniel Jones,50,Male,HR Manager,United States,Phoenix,Savings,3163,17/04/2025,16:13:41,16,MER0005,TechWorld Electronics,Electronics,"1,237.82",USD,Credit Card,Mobile - Android,1,0,United States,Phoenix,0,0,0,0,36.7,0
TXN0010367,CUST00925,Melissa Taylor,41,Female,Architect,Brazil,Salvador,Business,2888,17/04/2025,16:26:02,16,MER0003,,Grocery,79.69,BRL,Debit Card,Mobile - iOS,0,0,Brazil,Rio de Janeiro,0,1,0,0,0.42,0
TXN0010368,CUST01645,Larry Robinson,53,Male,Lawyer,Italy,Rome,Savings,3139,17/04/2025,17:21:47,17,MER0004,SuperSave Foods,Grocery,42.14,EUR,Mobile Wallet,POS Terminal,1,0,Italy,Rome,0,1,0,1,4.61,0
TXN0010369,CUST01114,Melissa Miller,59,Female,Small Business Owner,United Kingdom,Birmingham,Premium,2929,17/04/2025,17:36:38,17,MER0011,TransCity Airlines,Travel & Airlines,"1,304.39",GBP,Debit Card,Mobile - Android,0,1,United Kingdom,Leeds,0,1,0,0,0.4,0
TXN0010370,CUST01459,Anthony Miller,32,Male,Pharmacist,United States,Chicago,Checking,4603,17/04/2025,19:20:11,19,MER0033,PetroMax Station,Fuel & Gas Stations,99.65,USD,Debit Card,Desktop - Windows,0,0,United States,Seattle,0,0,0,0,0.33,0
TXN0010371,CUST02098,Rafael Young,47,Male,Operations Manager,Germany,Hamburg,Checking,1620,17/04/2025,19:56:37,19,MER0017,Bella Cucina,Restaurants,51.35,EUR,Credit Card,Mobile - iOS,0,0,Germany,Berlin,0,1,0,0,0.21,0
TXN0010372,CUST01793,Robert Suzuki,23,Male,Student,Germany,Frankfurt,Savings,4176,17/04/2025,20:28:28,20,MER0019,Spice Route Kitchen,Restaurants,54.08,EUR,Credit Card,Mobile - iOS,0,0,Germany,Munich,0,1,0,0,0.22,0
TXN0010373,CUST02472,Michael Lee,67,Male,Accountant,Singapore,Singapore,Business,3482,17/04/2025,21:44:55,21,MER0018,The Grill House,Restaurants,79.5,SGD,Debit Card,Tablet,0,1,Singapore,Singapore,0,0,0,1,1.35,0
TXN0010374,CUST00087,Ashley Wright,61,Female,Consultant,Australia,Brisbane,Savings,4417,17/04/2025,22:48:49,22,MER0029,CineStar Theaters,Entertainment,53.9,AUD,Debit Card,Mobile - Android,0,0,Australia,Sydney,0,3,0,0,0.22,0
TXN0010375,CUST02932,Melissa Carter,57,Female,Customer Support Rep,Germany,Berlin,Savings,4079,17/04/2025,23:35:55,23,MER0008,GadgetZone,Electronics,472.82,EUR,Credit Card,Desktop - Windows,1,0,Germany,Berlin,0,2,0,1,4.99,0
TXN0010376,CUST02766,Karen Clark,31,Female,HR Manager,Poland,Krakow,Checking,1949,18/04/2025,00:52:40,0,MER0015,Metropolitan Suites,Hotels & Lodging,"1,304.48",PLN,Credit Card,Mobile - iOS,0,0,Poland,Krakow,0,2,0,0,17.07,0
TXN0010377,CUST01184,Jessica Suzuki,52,Female,Real Estate Agent,United States,Phoenix,Checking,2793,18/04/2025,06:26:03,6,MER0021,ShopSphere,Online Retail,180,USD,Mobile Wallet,Mobile - Android,0,0,United States,New York,0,1,0,0,0.58,0
TXN0010378,CUST02910,Justin Rossi,41,Male,Architect,United States,Boston,Checking,2884,18/04/2025,09:39:49,9,MER0020,Cafe Lumiere,Restaurants,18.86,USD,Credit Card,Desktop - Windows,0,0,United States,Los Angeles,0,0,0,0,1.54,0
TXN0010379,CUST01047,Zanele Ivanov,53,Female,Teacher,United States,Los Angeles,Checking,3792,18/04/2025,11:56:10,11,MER0055,GlobalPay Remit,Money Transfer Services,980.43,USD,Credit Card,Mobile - iOS,0,0,United States,Boston,0,0,0,1,0.57,0
TXN0010380,CUST02303,Mateo Davis,26,Male,Lawyer,Japan,Nagoya,Premium,1387,18/04/2025,12:27:33,12,MER0019,Spice Route Kitchen,Restaurants,62.29,JPY,Credit Card,Mobile - Android,0,1,Japan,,0,1,0,0,0.61,0
TXN0010381,CUST00897,Luca Sanchez,40,Male,Freelance Writer,United Kingdom,Manchester,Savings,1030,18/04/2025,12:56:29,12,MER0021,,Online Retail,132.36,GBP,Debit Card,Desktop - macOS,0,0,United Kingdom,Leeds,0,2,0,0,0.15,0
TXN0010382,CUST00491,Rafael Clark,32,Male,Operations Manager,Mexico,Mexico City,Checking,2957,18/04/2025,13:05:18,13,MER0006,ByteHub Store,Electronics,432.2,MXN,Prepaid Card,Desktop - Windows,1,2,Mexico,Guadalajara,0,1,0,0,25.45,0
TXN0010383,CUST00414,Jason Johnson,21,Male,Small Business Owner,Italy,Turin,Checking,2348,18/04/2025,13:59:55,13,MER0015,Metropolitan Suites,Hotels & Lodging,372.12,EUR,Mobile Wallet,Mobile - iOS,0,0,Italy,Rome,0,1,0,0,0.5,0
TXN0010384,CUST02436,Timothy Nguyen,40,Male,Sales Manager,South Africa,Durban,Business,3838,18/04/2025,14:03:39,14,MER0023,MarketPlace Direct,Online Retail,42.44,ZAR,Debit Card,Desktop - Windows,1,0,South Africa,Durban,0,2,0,1,1.81,0
TXN0010385,CUST02644,Rafael Haddad,52,Male,Student,United Kingdom,London,Savings,3343,18/04/2025,14:24:33,14,MER0028,Chic Avenue,Fashion & Apparel,25.76,GBP,Debit Card,Mobile - Android,0,0,United Kingdom,London,0,0,0,1,0.1,0
TXN0010386,CUST01989,Edward Carter,30,Male,Freelance Writer,India,Chennai,Checking,3652,18/04/2025,14:48:23,14,MER0019,Spice Route Kitchen,Restaurants,65.86,INR,Mobile Wallet,Mobile - Android,0,0,India,Bengaluru,0,2,0,0,0.39,0
TXN0010387,CUST02427,Ahmed Martin,55,Male,Civil Engineer,Ireland,Dublin,Premium,2388,18/04/2025,14:54:49,14,MER0037,Wellness Drug Store,Healthcare & Pharmacy,61.29,AED,Credit Card,Mobile - iOS,0,5,United Arab Emirates,Abu Dhabi,1,0,0,0,17.9,0
TXN0010388,CUST00028,Betty Botha,56,Female,Freelance Writer,Spain,Valencia,Savings,3585,18/04/2025,15:56:01,15,MER0041,AquaFlow Water Services,Utilities,184.1,NGN,Debit Card,POS Terminal,0,0,Nigeria,Abuja,1,1,0,1,4.44,0
TXN0010389,CUST00707,Margaret Green,49,Female,Retail Manager,Germany,Hamburg,Checking,2104,18/04/2025,16:02:04,16,MER0002,GreenBasket Grocers,Grocery,83.67,EUR,Contactless/NFC,Desktop - macOS,0,0,Germany,Frankfurt,0,2,0,1,0.16,0
TXN0010390,CUST01102,Noor Wang,41,Female,Sales Manager,United States,Los Angeles,Business,1348,18/04/2025,16:50:31,16,MER0039,MetroPower Utility,Utilities,101.13,USD,Debit Card,Desktop - Windows,0,0,United States,New York,0,1,0,0,0.66,0
TXN0010391,CUST02004,Kimberly Harris,64,,,Japan,Tokyo,Checking,2122,18/04/2025,17:02:08,17,MER0051,DigitalVault Trading,Crypto & Digital Assets,680.75,AED,Mobile Wallet,Desktop - macOS,0,1,United Arab Emirates,Abu Dhabi,1,1,0,0,19.88,0
TXN0010392,CUST00285,Margaret Thomas,33,Female,Sales Manager,United Kingdom,London,Business,2611,18/04/2025,17:07:21,17,MER0042,BuildRight Hardware,Home Improvement,125.38,GBP,Contactless/NFC,Desktop - Windows,1,0,United Kingdom,Edinburgh,0,0,0,1,2.74,0
TXN0010393,CUST00276,Joshua Flores,30,Male,Chef,Germany,Hamburg,Checking,1442,18/04/2025,17:14:49,17,MER0019,Spice Route Kitchen,Restaurants,93.15,EUR,Contactless/NFC,Desktop - Windows,0,0,Germany,Berlin,0,1,0,1,0.37,0
TXN0010394,CUST02907,Mateo Adams,44,Male,Sales Manager,United States,Houston,Premium,1295,18/04/2025,17:51:17,17,MER0017,Bella Cucina,Restaurants,33.58,USD,Debit Card,Mobile - Android,0,1,United States,Boston,0,0,0,1,0.84,0
TXN0010395,CUST01594,Brian Miller,28,Male,Graphic Designer,United States,New York,Checking,762,18/04/2025,17:52:51,17,MER0027,TrendLine Apparel,Fashion & Apparel,132.9,USD,Mobile Wallet,Desktop - macOS,0,0,United States,Boston,0,2,0,0,0.29,0
TXN0010396,CUST01810,Sarah Botha,66,Female,Plumber,Spain,Valencia,Premium,4355,18/04/2025,18:24:10,18,MER0013,Grand Horizon Hotels,Hotels & Lodging,809.14,EUR,Credit Card,Tablet,0,1,Spain,Madrid,0,0,0,1,0.25,0
TXN0010397,CUST01774,Mateo Jones,40,Male,Project Manager,Canada,Montreal,Checking,1737,18/04/2025,22:39:53,22,MER0024,OneClick Retail,Online Retail,89.7,CAD,Debit Card,Desktop - Windows,0,0,Canada,Ottawa,0,1,0,1,0.69,0
TXN0010398,CUST01572,Valentina Tanaka,43,Female,Customer Support Rep,France,Paris,Savings,4591,19/04/2025,00:03:15,0,MER0008,GadgetZone,Electronics,304.42,EUR,Credit Card,Mobile - Android,0,0,France,Paris,0,0,0,0,1.36,0
TXN0010399,CUST01305,Jessica Mitchell,18,Female,Small Business Owner,United States,Seattle,Savings,2002,19/04/2025,00:05:53,0,MER0021,ShopSphere,Online Retail,210.27,USD,Debit Card,POS Terminal,0,0,United States,Boston,0,2,0,1,0.84,0
TXN0010400,CUST00098,Melissa Lewis,52,Female,Pharmacist,United States,Los Angeles,Checking,3959,19/04/2025,01:54:42,1,MER0037,Wellness Drug Store,Healthcare & Pharmacy,23.01,USD,Debit Card,Tablet,0,0,United States,Phoenix,0,1,0,1,0.34,0
TXN0010401,CUST00558,Priya Brown,31,Female,Electrician,United States,Chicago,Checking,3247,19/04/2025,04:39:02,4,MER0004,SuperSave Foods,Grocery,86.78,USD,Debit Card,Mobile - iOS,0,0,United States,Phoenix,0,2,0,1,0.46,0
TXN0010402,CUST00367,Carlos Miller,33,Male,Marketing Specialist,France,Paris,Checking,2407,19/04/2025,05:26:11,5,MER0008,GadgetZone,Electronics,"1,256.33",EUR,Credit Card,Desktop - Windows,0,0,France,Marseille,0,2,0,1,14.39,1
TXN0010403,CUST01026,Fatima Park,35,Female,Customer Support Rep,Ireland,Cork,Checking,4719,19/04/2025,08:56:33,8,MER0021,ShopSphere,Online Retail,203.26,EUR,Mobile Wallet,Mobile - Android,0,0,Ireland,Dublin,0,0,0,0,1.23,0
TXN0010404,CUST02432,Olga Singh,54,Female,Data Analyst,Canada,Calgary,Business,4003,19/04/2025,09:59:42,9,MER0004,SuperSave Foods,Grocery,26.07,CAD,Debit Card,Mobile - Android,0,1,Canada,Vancouver,0,2,0,1,0.9,0
TXN0010405,CUST02321,Cynthia Hill,57,Female,Plumber,Brazil,Salvador,Savings,968,19/04/2025,10:33:22,10,MER0033,PetroMax Station,Fuel & Gas Stations,63.19,BRL,Mobile Wallet,POS Terminal,0,0,Brazil,Sao Paulo,0,2,0,1,0.1,0
TXN0010406,CUST01940,Santiago Torres,35,Male,Electrician,Canada,Calgary,Premium,2092,19/04/2025,10:52:13,10,MER0015,Metropolitan Suites,Hotels & Lodging,297.56,CAD,Credit Card,Desktop - Windows,0,0,Canada,Calgary,0,1,0,1,0.26,0
TXN0010407,CUST02430,Joshua Dubois,29,Male,Civil Engineer,Netherlands,Rotterdam,Savings,859,19/04/2025,11:49:37,11,MER0045,FixMyDevice,Electronics Repair,201.05,EUR,Mobile Wallet,Tablet,0,0,Netherlands,Amsterdam,0,0,0,0,0.14,0
TXN0010408,CUST00224,Ahmed Campbell,61,Male,Accountant,Australia,Perth,Checking,4219,19/04/2025,11:52:00,11,MER0033,PetroMax Station,Fuel & Gas Stations,139.38,AUD,Credit Card,Mobile - Android,0,1,Australia,Melbourne,0,2,0,0,2.28,0
TXN0010409,CUST02768,Anthony Baker,62,Male,Small Business Owner,Japan,Osaka,Checking,2713,19/04/2025,12:42:09,12,MER0027,TrendLine Apparel,Fashion & Apparel,243.27,JPY,Credit Card,Tablet,1,0,Japan,Osaka,0,1,0,1,3.94,0
TXN0010410,CUST01228,Anastasia Smith,38,Female,HR Manager,Spain,Valencia,Checking,1499,19/04/2025,13:00:25,13,MER0033,PetroMax Station,Fuel & Gas Stations,39.31,EUR,Credit Card,Mobile - Android,0,0,Spain,Valencia,0,3,0,0,0.72,0
TXN0010411,CUST02113,Cynthia Haddad,57,Female,HR Manager,Australia,Melbourne,Savings,1762,19/04/2025,13:51:23,13,MER0009,SkyLine Airways,Travel & Airlines,485.84,AUD,Debit Card,Mobile - iOS,0,0,Australia,Perth,0,1,0,0,0.39,0
TXN0010412,CUST01089,Ingrid Hill,38,Female,Nurse,Mexico,Mexico City,Premium,2417,19/04/2025,14:42:07,14,MER0009,,Travel & Airlines,562.03,MXN,Debit Card,Mobile - Android,0,0,Mexico,Monterrey,0,1,0,0,0.3,0
TXN0010413,CUST01556,Carlos Tanaka,59,Male,Student,United Kingdom,Manchester,Checking,3453,19/04/2025,15:28:48,15,MER0039,MetroPower Utility,Utilities,196.48,GBP,Credit Card,Mobile - Android,0,0,United Kingdom,Edinburgh,0,0,0,0,0.49,0
TXN0010414,CUST00938,Joseph Flores,48,Male,Student,United States,Seattle,Checking,3667,19/04/2025,15:40:35,15,MER0003,Urban Grocery Co.,Grocery,84.16,USD,Debit Card,Desktop - Windows,0,0,United States,Boston,0,3,1,1,1.37,0
TXN0010415,CUST02936,Ingrid Campbell,38,Female,Lawyer,India,Bengaluru,Business,3883,19/04/2025,15:44:49,15,MER0027,TrendLine Apparel,Fashion & Apparel,143.74,INR,Debit Card,Tablet,1,0,India,Chennai,0,0,0,1,1.11,0
TXN0010416,CUST00885,Camila Robinson,26,Female,Electrician,United States,Houston,Checking,3106,19/04/2025,15:52:24,15,MER0055,GlobalPay Remit,Money Transfer Services,"2,110.42",USD,Bank Transfer,Mobile - iOS,0,0,United States,New York,0,1,0,1,16.47,0
TXN0010417,CUST01720,Noor Carter,46,Female,Freelance Writer,Spain,Barcelona,Checking,3460,19/04/2025,16:34:06,16,MER0032,GameSphere,Entertainment,68.54,EUR,Mobile Wallet,Mobile - iOS,0,0,Spain,Valencia,0,0,0,1,0.23,0
TXN0010418,CUST00121,Chidi Johnson,23,Male,Project Manager,Netherlands,Rotterdam,Premium,2682,19/04/2025,17:17:27,17,MER0017,Bella Cucina,Restaurants,57.7,EUR,Debit Card,Tablet,0,0,Netherlands,Amsterdam,0,2,0,1,0.53,0
TXN0010419,CUST00220,Lisa Taylor,35,Female,Lawyer,Germany,Munich,Checking,2809,19/04/2025,17:37:15,17,MER0037,Wellness Drug Store,Healthcare & Pharmacy,76.41,EUR,Debit Card,Mobile - Android,0,1,Germany,Frankfurt,0,3,0,0,0.3,0
TXN0010420,CUST01311,Ivan Chen,18,Male,Lawyer,France,Lyon,Checking,4447,19/04/2025,17:38:30,17,MER0048,Prestige Luxury House,Jewelry & Luxury Goods,"2,056.85",EUR,Debit Card,Tablet,0,0,France,Lyon,0,0,0,1,2.06,0
TXN0010421,CUST01323,Emily Carter,48,Female,Customer Support Rep,Germany,Berlin,Checking,972,19/04/2025,18:42:04,18,MER0003,Urban Grocery Co.,Grocery,141.9,EUR,Mobile Wallet,Mobile - iOS,0,1,Germany,Hamburg,0,3,0,1,0.36,0
TXN0010422,CUST00690,Thandiwe Park,36,Female,Data Analyst,Mexico,Mexico City,Savings,3327,19/04/2025,19:24:01,19,MER0021,ShopSphere,Online Retail,141.14,MXN,Mobile Wallet,Mobile - Android,0,1,Mexico,Monterrey,0,1,0,1,0.26,0
TXN0010423,CUST01145,Rebecca Rossi,29,Female,HR Manager,Canada,Montreal,Savings,1363,19/04/2025,19:32:30,19,MER0022,QuickCart Online,Online Retail,169.54,CAD,Contactless/NFC,POS Terminal,0,0,Canada,Vancouver,0,1,0,1,0.14,0
TXN0010424,CUST00870,Arjun Robinson,36,Male,Civil Engineer,Canada,Montreal,Savings,1398,19/04/2025,19:33:57,19,MER0008,GadgetZone,Electronics,389.39,KRW,Contactless/NFC,Desktop - Windows,0,0,South Korea,Seoul,1,0,0,1,9.75,0
TXN0010425,CUST02310,Elizabeth Williams,32,Female,Pharmacist,Mexico,Guadalajara,Savings,4598,19/04/2025,19:51:39,19,MER0027,TrendLine Apparel,Fashion & Apparel,118.57,MXN,Bank Transfer,Desktop - macOS,0,0,Mexico,Monterrey,0,0,0,0,0.46,0
TXN0010426,CUST02191,Timothy Harris,54,Male,Pharmacist,Canada,Ottawa,Checking,2421,19/04/2025,20:02:42,20,MER0031,StreamBox Media,Entertainment,58.95,CAD,Debit Card,Mobile - iOS,0,1,Canada,Ottawa,0,1,0,0,0.53,0
TXN0010427,CUST01590,Anthony Jackson,56,Male,Electrician,France,Paris,Savings,3285,19/04/2025,20:44:39,20,MER0001,FreshMart,Grocery,26.6,EUR,Debit Card,Desktop - Windows,0,0,France,Paris,0,0,0,0,0.26,0
